LocalDate,CloudCover,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/27/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/22/2011,1/2 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/25/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/24/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/27/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/23/2011,clear,,,,,,,,,,,
2/24/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/25/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/27/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/27/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
2/27/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/27/2011,clear,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
2/25/2011,clear,,,,,,,,,,,
3/4/2011,clear,,,,,,,,,,,
3/5/2011,clear,,,,,,,,,,,
3/6/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/25/2011,clear,,,,,,,,,,,
2/25/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
2/22/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/23/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,1/2 of sky,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/25/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/23/2011,clear,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/22/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/22/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/22/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/22/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
2/25/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/25/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/27/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/27/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/22/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/27/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/27/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/22/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,1/4 of sky,,,,,,,,,,,
2/27/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/25/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
2/26/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/27/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/22/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/22/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/27/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/23/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/24/2011,1/4 of sky,,,,,,,,,,,
2/25/2011,1/4 of sky,,,,,,,,,,,
3/2/2011,clear,,,,,,,,,,,
2/27/2011,clear,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/2/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
2/28/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,over 1/2 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,1/4 of sky,,,,,,,,,,,
3/2/2011,1/4 of sky,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
3/1/2011,clear,,,,,,,,,,,
